TrnInternal;PER_FLU_RECIBO;PER_FLU_PAGO;FINALIDAD;Delivery/Settlement swaps;Hedge link;Sostenibilidad;Gamma;Vega;Delta
47938516;1m;1m;NE;D;;;0.0000;0.0000;0.0000
47938517;1m;1m;NE;D;;;0.0000;0.0000;0.0000
47938518;1m;1m;NE;D;;;0.0000;0.0000;0.0000
47938519;1m;1m;NE;D;;;0.0000;0.0000;0.0000
47938520;3m;3m;NE;D;;;0.0000;0.0000;0.0000
47938521;3m;3m;NE;D;;;0.0000;0.0000;0.0000
47938522;3m;3m;NE;D;;;0.0000;0.0000;0.0000
47938523;3m;3m;NE;D;;;0.0000;0.0000;0.0000
47938524;3m;3m;NE;D;;;0.0000;0.0000;0.0000
47938525;6m;6m;NE;D;;;0.0000;0.0000;0.0000
47938526;1m;1m;NE;D;;;0.0000;0.0000;0.0000
47938527;1m;1m;NE;D;;;0.0000;0.0000;0.0000
47938528;1m;1m;NE;D;;;0.0000;0.0000;0.0000
47938529;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938530;1m;1m;NE;D;;;0.0000;0.0000;0.0000
47938531;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938532;1m;1m;NE;D;;;0.0000;0.0000;0.0000
47938533;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938534;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938535;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938536;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938537;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938538;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938539;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938540;1m;1m;NE;D;;;0.0000;0.0000;0.0000
47938541;3m;3m;NE;D;;;0.0000;0.0000;0.0000
47938542;1m;1m;NE;D;;;0.0000;0.0000;0.0000
47938543;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938544;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938545;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938546;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938547;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938548;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938549;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938550;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938551;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938552;3m;3m;NE;D;;;0.0000;0.0000;0.0000
47938553;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938554;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938555;6m;6m;NE;C;;;0.0000;0.0000;0.0000
47938556;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938557;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938558;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938559;1m;1m;NE;D;;;0.0000;0.0000;0.0000
47938560;1m;1m;NE;D;;;0.0000;0.0000;0.0000
47938561;1m;1m;NE;D;;;0.0000;0.0000;0.0000
47938562;1m;1m;NE;D;;;0.0000;0.0000;0.0000
47938563;1m;1m;NE;D;;;0.0000;0.0000;0.0000
47938564;1m;1m;NE;D;;;0.0000;0.0000;0.0000
47938565;6m;6m;NE;D;;;0.0000;0.0000;0.0000
47938566;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938567;1m;1m;NE;D;;;0.0000;0.0000;0.0000
47938568;1m;1m;NE;D;;;0.0000;0.0000;0.0000
47938569;1m;1m;NE;D;;;0.0000;0.0000;0.0000
47938570;1m;1m;NE;D;;;0.0000;0.0000;0.0000
47938571;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938572;1m;1m;NE;D;;;0.0000;0.0000;0.0000
47938573;1m;1m;NE;D;;;0.0000;0.0000;0.0000
47938574;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938575;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938576;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938577;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938578;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938579;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938580;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938581;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938582;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938583;1m;1m;NE;D;;;0.0000;0.0000;0.0000
47938584;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938585;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938586;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938587;3m;3m;NE;D;;;0.0000;0.0000;0.0000
47938588;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938589;3m;3m;NE;D;;;0.0000;0.0000;0.0000
47938590;1m;1m;NE;D;;;0.0000;0.0000;0.0000
47938591;50y;50y;NE;D;;;0.0000;0.0000;0.0000
47938592;1m;1m;NE;D;;;0.0000;0.0000;0.0000
47938593;1m;1m;NE;D;;;0.0000;0.0000;0.0000
47938594;1m;1m;NE;D;;;0.0000;0.0000;0.0000
47938595;1m;1m;NE;D;;;0.0000;0.0000;0.0000
47938596;6m;6m;NE;D;;;0.0000;0.0000;0.0000
47938597;1m;1m;NE;D;;;0.0000;0.0000;0.0000
47938598;1m;1m;NE;D;;;0.0000;0.0000;0.0000
47938599;3m;3m;NE;D;;;0.0000;0.0000;0.0000
47938600;1m;1m;NE;D;;;0.0000;0.0000;0.0000
47938601;1m;1m;NE;D;;;0.0000;0.0000;0.0000
47938602;1m;1m;NE;D;;;0.0000;0.0000;0.0000
47938603;1m;1m;NE;D;;;0.0000;0.0000;0.0000
47938604;3m;3m;NE;D;;;0.0000;0.0000;0.0000
47938605;1m;1m;NE;D;;;0.0000;0.0000;0.0000
47938606;1m;1m;NE;D;;;0.0000;0.0000;0.0000
47938607;1m;1m;NE;D;;;0.0000;0.0000;0.0000
47938608;1m;1m;NE;D;;;0.0000;0.0000;0.0000
47938609;1m;1m;NE;D;;;0.0000;0.0000;0.0000
47938610;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938611;1m;1m;NE;D;;;0.0000;0.0000;0.0000
47938612;1m;1m;NE;D;;;0.0000;0.0000;0.0000
47938613;3m;3m;NE;D;;;0.0000;0.0000;0.0000
47938614;1m;1m;NE;D;;;0.0000;0.0000;0.0000
47938615;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938616;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938617;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938618;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938619;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938620;1m;1m;NE;D;;;0.0000;0.0000;0.0000
47938621;1m;1m;NE;D;;;0.0000;0.0000;0.0000
47938622;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938623;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938624;1m;1m;NE;D;;;0.0000;0.0000;0.0000
47938625;1m;1m;NE;D;;;0.0000;0.0000;0.0000
47938626;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938627;3m;3m;NE;D;;;0.0000;0.0000;0.0000
47938628;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938629;1m;1m;NE;D;;;0.0000;0.0000;0.0000
47938630;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938631;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938632;1m;1m;NE;D;;;0.0000;0.0000;0.0000
47938633;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938634;3m;3m;NE;D;;;0.0000;0.0000;0.0000
47938635;3m;3m;NE;D;;;0.0000;0.0000;0.0000
47938636;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938637;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938638;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938639;3m;3m;NE;D;;;0.0000;0.0000;0.0000
47938640;3m;3m;NE;D;;;0.0000;0.0000;0.0000
47938641;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938642;1m;1m;NE;D;;;0.0000;0.0000;0.0000
47938643;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938644;1m;1m;NE;D;;;0.0000;0.0000;0.0000
47938645;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938646;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938647;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938648;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938649;1m;1m;NE;D;;;0.0000;0.0000;0.0000
47938650;1m;1m;NE;D;;;0.0000;0.0000;0.0000
47938651;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938652;1m;1m;NE;D;;;0.0000;0.0000;0.0000
47938653;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938654;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938655;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938656;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938657;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938658;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938659;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938660;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938661;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938662;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938663;3m;3m;NE;D;;;0.0000;0.0000;0.0000
47938664;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938665;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938666;3m;1y;NE;D;;;0.0000;0.0000;0.0000
47938667;3m;1y;NE;D;;;0.0000;0.0000;0.0000
47938668;3m;1y;NE;D;;;0.0000;0.0000;0.0000
47938669;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938670;3m;1y;NE;D;;;0.0000;0.0000;0.0000
47938671;3m;1y;NE;D;;;0.0000;0.0000;0.0000
47938672;1y;3m;NE;D;;;0.0000;0.0000;0.0000
47938673;6m;1y;NE;D;;;0.0000;0.0000;0.0000
47938674;6m;1y;NE;D;;;0.0000;0.0000;0.0000
47938675;3m;3m;NE;D;;;0.0000;0.0000;0.0000
47938676;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938677;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938678;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938679;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938680;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938681;1y;1y;NE;D;;;0.0000;0.0000;0.0000
47938682;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938683;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938684;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938685;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938686;1m;1m;NE;D;;;0.0000;0.0000;0.0000
47938687;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938688;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938689;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938690;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938691;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938692;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938693;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938694;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938695;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938696;6m;1y;NE;D;;;0.0000;0.0000;0.0000
47938697;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938698;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938699;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938700;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938701;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938702;3m;3m;NE;D;;;0.0000;0.0000;0.0000
47938703;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938704;1m;1m;NE;D;;;0.0000;0.0000;0.0000
47938705;1m;1m;NE;D;;;0.0000;0.0000;0.0000
47938706;1m;1m;NE;D;;;0.0000;0.0000;0.0000
47938707;1m;1m;NE;D;;;0.0000;0.0000;0.0000
47938708;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938709;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938710;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938711;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938712;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938713;1m;1m;NE;D;;;0.0000;0.0000;0.0000
47938714;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938715;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938716;1y;3m;NE;D;;;0.0000;0.0000;0.0000
47938717;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938718;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938719;3m;3m;NE;D;;;0.0000;0.0000;0.0000
47938720;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938721;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938722;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938723;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938724;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938725;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938726;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938727;1m;1m;NE;D;;;0.0000;0.0000;0.0000
47938728;1m;1m;NE;D;;;0.0000;0.0000;0.0000
47938729;3m;3m;NE;D;;;0.0000;0.0000;0.0000
47938730;3m;3m;NE;D;;;0.0000;0.0000;0.0000
47938731;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938732;1y;3m;NE;D;;;0.0000;0.0000;0.0000
47938733;1y;3m;NE;D;;;0.0000;0.0000;0.0000
47938734;6m;1y;NE;D;;;0.0000;0.0000;0.0000
47938735;6m;1y;NE;D;;;0.0000;0.0000;0.0000
47938736;1m;1m;NE;D;;;0.0000;0.0000;0.0000
47938737;1m;1m;NE;D;;;0.0000;0.0000;0.0000
47938738;1m;1m;NE;D;;;0.0000;0.0000;0.0000
47938739;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938740;6m;3m;NE;D;;;0.0000;0.0000;0.0000
47938741;3m;6m;NE;D;;;0.0000;0.0000;0.0000
47938742;6m;3m;NE;D;;;0.0000;0.0000;0.0000
47938743;6m;3m;NE;D;;;0.0000;0.0000;0.0000
47938744;3m;6m;NE;D;;;0.0000;0.0000;0.0000
47938745;1y;1y;NE;D;;;0.0000;0.0000;0.0000
47938746;1m;1m;NE;D;;;0.0000;0.0000;0.0000
47938747;3m;3m;NE;D;;;0.0000;0.0000;0.0000
47938748;1m;1m;NE;D;;;0.0000;0.0000;0.0000
47938749;1m;1m;NE;D;;;0.0000;0.0000;0.0000
47938750;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938751;1m;1m;NE;D;;;0.0000;0.0000;0.0000
47938752;1m;1m;NE;D;;;0.0000;0.0000;0.0000
47938753;3m;3m;NE;D;;;0.0000;0.0000;0.0000
47938754;1m;1m;NE;D;;;0.0000;0.0000;0.0000
47938755;1m;1m;NE;D;;;0.0000;0.0000;0.0000
47938757;1m;1m;NE;D;;;0.0000;0.0000;0.0000
47938758;1m;1m;NE;D;;;0.0000;0.0000;0.0000
47938759;1m;1m;NE;D;;;0.0000;0.0000;0.0000
47938760;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938761;1m;1m;NE;D;;;0.0000;0.0000;0.0000
47938762;1m;1m;NE;D;;;0.0000;0.0000;0.0000
47938763;1m;1m;NE;D;;;0.0000;0.0000;0.0000
47938764;1m;1m;NE;D;;;0.0000;0.0000;0.0000
47938765;3m;3m;NE;D;;;0.0000;0.0000;0.0000
47938766;1m;1m;NE;D;;;0.0000;0.0000;0.0000
47938767;3m;3m;NE;D;;;0.0000;0.0000;0.0000
47938768;1m;1m;NE;D;;;0.0000;0.0000;0.0000
47938769;1m;1m;NE;D;;;0.0000;0.0000;0.0000
47938770;1m;1m;NE;D;;;0.0000;0.0000;0.0000
47938771;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938772;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938773;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938774;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938775;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938776;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938777;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938778;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938779;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938780;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938781;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938782;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938783;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938784;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938785;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938786;1m;1m;NE;D;;;0.0000;0.0000;0.0000
47938787;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938788;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938789;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938790;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938791;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938792;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938793;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938794;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938795;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938796;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938797;6m;6m;NE;D;;;0.0000;0.0000;0.0000
47938798;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938799;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938800;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938801;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938802;1m;1m;NE;D;;;0.0000;0.0000;0.0000
47938803;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938804;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938805;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938806;1m;1m;NE;D;;;0.0000;0.0000;0.0000
47938807;1m;1m;NE;D;;;0.0000;0.0000;0.0000
47938808;1m;1m;NE;D;;;0.0000;0.0000;0.0000
47938809;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938810;1m;1m;NE;D;;;0.0000;0.0000;0.0000
47938811;1m;1m;NE;D;;;0.0000;0.0000;0.0000
47938812;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938813;1m;1m;NE;D;;;0.0000;0.0000;0.0000
47938814;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938815;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938816;1m;1m;NE;D;;;0.0000;0.0000;0.0000
47938817;1m;1m;NE;D;;;0.0000;0.0000;0.0000
47938818;1m;1m;NE;D;;;0.0000;0.0000;0.0000
47938819;3m;3m;NE;D;;;0.0000;0.0000;0.0000
47938820;1m;1m;NE;D;;;0.0000;0.0000;0.0000
47938821;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938822;1m;1m;NE;D;;;0.0000;0.0000;0.0000
47938823;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938824;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938825;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938826;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938827;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938828;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938829;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938830;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938831;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938832;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938833;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938834;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938835;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938836;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938837;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938838;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938839;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938840;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938841;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938842;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938843;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938844;6m;6m;NE;D;;;0.0000;0.0000;0.0000
47938845;1m;1m;NE;D;;;0.0000;0.0000;0.0000
47938846;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938847;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938848;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938849;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938850;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938851;3m;3m;NE;D;;;0.0000;0.0000;0.0000
47938852;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938853;3m;3m;NE;D;;;0.0000;0.0000;0.0000
47938854;1y;1y;NE;D;;;0.0000;0.0000;0.0000
47938855;1y;1y;NE;D;;;0.0000;0.0000;0.0000
47938856;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938857;1m;1m;NE;D;;;0.0000;0.0000;0.0000
47938858;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938859;1m;1m;NE;D;;;0.0000;0.0000;0.0000
47938860;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938861;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938862;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938863;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938864;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938865;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938866;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938867;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938868;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938869;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938870;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938871;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938872;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938873;1m;1m;NE;D;;;0.0000;0.0000;0.0000
47938874;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938875;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938876;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938877;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938878;1m;1m;NE;D;;;0.0000;0.0000;0.0000
47938879;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938880;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938881;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938882;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938883;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938884;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938885;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938886;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938887;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938888;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938889;6m;6m;NE;D;;;0.0000;0.0000;0.0000
47938890;1m;1m;NE;D;;;0.0000;0.0000;0.0000
47938891;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938892;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938893;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938894;3m;3m;NE;D;;;0.0000;0.0000;0.0000
47938895;1m;1m;NE;D;;;0.0000;0.0000;0.0000
47938896;6m;3m;NE;D;;;0.0000;0.0000;0.0000
47938897;3m;6m;NE;D;;;0.0000;0.0000;0.0000
47938898;3m;6m;NE;D;;;0.0000;0.0000;0.0000
47938899;6m;3m;NE;D;;;0.0000;0.0000;0.0000
47938900;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938901;3m;3m;NE;D;;;0.0000;0.0000;0.0000
47938902;1m;1m;NE;D;;;0.0000;0.0000;0.0000
47938903;3m;6m;NE;D;;;0.0000;0.0000;0.0000
47938904;3m;6m;NE;D;;;0.0000;0.0000;0.0000
47938905;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938906;1m;1m;NE;D;;;0.0000;0.0000;0.0000
47938907;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938908;6m;3m;NE;D;;;0.0000;0.0000;0.0000
47938909;1y;1y;NE;D;;;0.0000;0.0000;0.0000
47938910;1y;1y;NE;D;;;0.0000;0.0000;0.0000
47938911;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938912;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938913;1m;1m;NE;D;;;0.0000;0.0000;0.0000
47938914;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938915;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938916;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938917;1m;1m;NE;D;;;0.0000;0.0000;0.0000
47938918;1m;1m;NE;D;;;0.0000;0.0000;0.0000
47938919;1m;1m;NE;D;;;0.0000;0.0000;0.0000
47938920;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938921;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938922;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938923;1m;1m;NE;D;;;0.0000;0.0000;0.0000
47938924;3m;3m;NE;D;;;0.0000;0.0000;0.0000
47938925;1m;1m;NE;D;;;0.0000;0.0000;0.0000
47938926;1m;1m;NE;D;;;0.0000;0.0000;0.0000
47938927;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938928;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938929;1m;1m;NE;D;;;0.0000;0.0000;0.0000
47938930;1m;1m;NE;D;;;0.0000;0.0000;0.0000
47938931;1m;1m;NE;D;;;0.0000;0.0000;0.0000
47938932;1m;1m;NE;D;;;0.0000;0.0000;0.0000
47938933;6m;6m;NE;D;;;0.0000;0.0000;0.0000
47938934;1m;1m;NE;D;;;0.0000;0.0000;0.0000
47938935;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938936;1m;1m;NE;D;;;0.0000;0.0000;0.0000
47938937;1m;1m;NE;D;;;0.0000;0.0000;0.0000
47938938;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938939;1m;1m;NE;D;;;0.0000;0.0000;0.0000
47938940;1m;1m;NE;D;;;0.0000;0.0000;0.0000
47938941;1m;1m;NE;D;;;0.0000;0.0000;0.0000
47938942;3m;3m;NE;D;;;0.0000;0.0000;0.0000
47938943;3m;3m;NE;D;;;0.0000;0.0000;0.0000
47938944;3m;3m;NE;D;;;0.0000;0.0000;0.0000
47938945;1m;1m;NE;D;;;0.0000;0.0000;0.0000
47938946;1m;1m;NE;D;;;0.0000;0.0000;0.0000
47938947;1m;1m;NE;D;;;0.0000;0.0000;0.0000
47938948;1m;1m;NE;D;;;0.0000;0.0000;0.0000
47938949;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938950;1m;1m;NE;D;;;0.0000;0.0000;0.0000
